id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,log_saleprice
87,532377060,20,RL,60.0,9819,Pave,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,2,3,CBlock,3,3,1,4,450.0,1,0.0,432.0,882.0,GasA,3,Y,4,900,0,0,900,0,0,1,0,3,1,2,5,7,0,0,Detchd,1,1,280.0,3,3,2,0,0,0,0,0,0,0,2,2010,WD ,122000,11.711776323715394
690,535476240,20,RL,80.0,7936,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,1,4,826.0,1,0.0,219.0,1045.0,GasA,2,Y,4,1045,0,0,1045,1,0,1,0,3,1,2,6,7,1,2,Attchd,2,1,264.0,3,3,2,0,0,0,0,0,0,0,4,2009,WD ,127000,11.751942365440728
2364,527427210,120,RH,26.0,8773,Pave,1,Lvl,3,FR2,2,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2002,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,4,3,1,6,951.0,1,0.0,536.0,1487.0,GasA,2,Y,4,1419,0,0,1419,1,0,2,0,2,1,3,4,7,0,0,Attchd,3,2,543.0,3,3,2,196,68,0,0,0,0,0,9,2006,WD ,190000,12.154779351142624
2050,905100080,85,RL,75.0,11235,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1964,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,30.0,2,2,CBlock,4,3,3,4,785.0,1,0.0,635.0,1420.0,GasA,2,Y,4,1452,0,0,1452,1,0,1,0,2,1,2,6,5,1,3,Detchd,1,2,572.0,3,3,2,92,0,88,0,0,0,0,11,2007,WD ,158450,11.973194365119067
769,905101260,80,RL,70.0,12886,Pave,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4,3,3,5,444.0,1,0.0,76.0,520.0,GasA,2,Y,4,1464,0,0,1464,0,1,2,0,3,1,2,6,5,1,3,Attchd,2,2,480.0,3,3,2,302,0,0,0,100,0,0,10,2009,WD ,175000,12.072541252905651
348,527108070,20,RL,42.0,14892,Pave,2,HLS,3,CulDSac,2,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,4,2,PConc,5,3,4,6,1320.0,1,0.0,426.0,1746.0,GasA,2,Y,4,1746,0,0,1746,1,0,2,0,3,1,4,7,7,2,4,Attchd,3,3,758.0,3,3,2,201,39,0,0,0,0,0,10,2009,WD ,377500,12.841325847671216
200,903233120,50,RM,52.0,6240,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3,1,2,448.0,1,0.0,480.0,928.0,GasA,2,Y,2,928,608,0,1536,0,0,2,0,4,1,2,7,7,1,4,Detchd,1,2,480.0,3,3,2,0,10,0,0,0,0,0,3,2010,WD ,138400,11.837903322165706
2759,906392100,20,RL,78.0,11645,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,3,6,1300.0,1,0.0,434.0,1734.0,GasA,2,Y,4,1734,0,0,1734,1,0,2,0,3,1,3,7,7,0,0,Attchd,3,2,660.0,3,3,2,160,24,0,0,0,0,0,1,2006,WD ,260000,12.468436909997665
1700,528114050,20,RL,110.0,14977,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,3,2,PConc,5,3,4,6,1350.0,1,0.0,626.0,1976.0,GasA,2,Y,4,1976,0,0,1976,1,0,2,0,2,1,3,7,7,1,5,Attchd,2,3,908.0,3,3,2,250,63,0,0,0,0,0,7,2007,New,440000,12.994530005894443
876,907290070,20,RL,70.0,9100,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,1212.0,1212.0,GasA,2,Y,4,1212,0,0,1212,0,0,2,0,3,1,3,6,7,0,0,Attchd,2,2,573.0,3,3,2,356,0,0,0,0,0,0,6,2009,WD ,178000,12.089538829274222
2536,534201280,20,RL,70.0,8400,Pave,3,Lvl,3,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,2,2,CBlock,3,3,3,4,1016.0,1,0.0,36.0,1052.0,GasA,2,Y,4,1052,0,0,1052,1,0,1,1,3,1,2,5,7,0,0,Attchd,2,1,288.0,3,3,2,356,0,0,0,0,0,0,11,2006,WD ,138500,11.83862560460953
1821,532354060,20,RL,70.0,7420,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,3,417.0,1,0.0,640.0,1057.0,GasA,2,Y,4,1057,0,0,1057,0,0,1,0,3,1,2,6,7,0,0,Detchd,3,2,576.0,3,3,2,0,0,0,0,0,0,0,4,2007,WD ,132000,11.790557201568507
2743,905452150,50,RL,75.0,9525,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,2,468.0,1,0.0,532.0,1000.0,GasA,2,Y,4,1068,541,0,1609,0,0,1,1,5,1,2,7,7,0,0,Attchd,1,1,305.0,2,3,2,0,0,0,0,0,0,0,7,2006,WD ,149900,11.917723684090689
1329,903204010,50,RM,60.0,7425,Pave,2,Bnk,3,Corner,2,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,2,1,1,0.0,1,0.0,672.0,672.0,GasA,2,Y,4,1195,473,0,1668,0,0,1,1,3,1,3,8,7,0,0,Attchd,1,1,252.0,3,3,2,210,0,0,0,0,0,0,8,2008,WD ,108000,11.589886506106357
1451,907203090,20,RL,88.0,7990,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4,3,1,1,0.0,1,0.0,924.0,924.0,GasA,2,Y,4,924,0,0,924,0,0,1,0,3,1,2,5,7,0,0,Detchd,1,1,280.0,3,3,2,0,0,0,0,0,0,0,4,2008,WD ,110000,11.608235644774552
936,909451180,160,RM,24.0,1300,Pave,3,Lvl,3,Inside,2,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,4,3,1,5,285.0,1,0.0,276.0,561.0,GasA,2,Y,4,561,668,0,1229,0,0,1,1,2,1,2,5,7,1,3,Attchd,3,2,462.0,3,3,2,150,0,0,0,0,0,0,5,2009,WD ,124000,11.728036844587175
1948,535376010,45,RL,55.0,5500,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,882.0,882.0,GasA,2,Y,4,882,0,0,882,0,0,1,0,1,1,2,4,7,0,0,NA,0,0,0.0,0,0,2,0,0,0,0,0,0,0,4,2007,WD ,103200,11.544424132029599
1839,533208020,120,FV,40.0,3606,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,5,4,1,6,937.0,1,0.0,415.0,1352.0,GasA,2,Y,4,1352,0,0,1352,1,0,2,0,2,1,3,5,7,1,4,Attchd,2,2,466.0,3,3,2,0,241,0,0,0,0,0,8,2007,New,194000,12.175613438045465
2057,905104170,20,RL,60.0,8978,Pave,2,Lvl,3,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,PConc,3,3,1,1,0.0,1,0.0,948.0,948.0,GasA,2,Y,4,948,0,0,948,0,0,1,0,3,1,2,6,7,0,0,Attchd,1,1,300.0,3,3,2,147,0,0,0,0,0,0,5,2007,WD ,108000,11.589886506106357
558,532354230,20,RL,60.0,9079,Pave,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,None,0.0,2,2,CBlock,3,3,1,4,864.0,1,0.0,0.0,864.0,GasA,2,Y,4,864,0,0,864,0,0,1,0,2,1,2,5,7,0,0,Attchd,1,1,440.0,3,3,2,158,0,0,0,0,0,0,7,2009,WD ,122000,11.711776323715394
2731,905351045,150,RL,60.0,1700,Pave,3,HLS,3,Inside,2,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,2,6,397.0,1,0.0,33.0,430.0,GasA,2,Y,4,880,680,140,1700,1,0,2,1,2,1,3,7,7,0,0,Basment,3,1,450.0,4,3,2,188,36,0,0,200,0,0,4,2006,WD ,148400,11.907666609715417
791,905451340,20,RL,68.0,9571,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,2,1,CBlock,3,2,1,1,0.0,1,0.0,1276.0,1276.0,GasA,1,Y,3,1276,0,0,1276,0,0,1,0,3,1,2,5,4,0,0,Attchd,1,1,350.0,3,3,2,0,0,0,0,0,0,0,6,2009,COD,60000,11.002099841204238
1421,906223110,20,RL,80.0,9938,Pave,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,251.0,3,2,PConc,4,3,1,6,1271.0,1,0.0,331.0,1602.0,GasA,2,Y,4,1626,0,0,1626,1,0,2,1,3,1,3,7,7,1,3,Attchd,2,2,534.0,3,3,2,424,40,0,0,0,0,0,4,2008,WD ,226500,12.330500223905226
2881,911175430,20,C (all),50.0,9000,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,CBlock,3,3,3,4,50.0,1,0.0,430.0,480.0,GasA,2,N,3,480,0,0,480,1,0,0,0,1,1,2,4,7,0,0,Detchd,1,1,308.0,3,3,2,0,0,0,0,0,0,0,10,2006,WD ,35311,10.47194980911048
2820,908103310,90,RL,38.0,7840,Pave,2,Lvl,3,CulDSac,2,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,2,2,CBlock,4,3,4,6,976.0,1,0.0,0.0,976.0,GasA,2,Y,4,1012,0,0,1012,0,2,2,0,4,0,2,4,7,0,0,NA,0,0,0.0,0,0,2,0,0,0,0,0,0,0,10,2006,WD ,127500,11.755871643580617
1609,923426010,20,RL,74.0,12395,Pave,3,Lvl,3,Corner,2,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,2,2,CBlock,3,3,1,5,647.0,1,0.0,217.0,864.0,GasA,2,Y,4,889,0,0,889,0,0,1,0,3,1,2,6,7,0,0,Attchd,1,2,484.0,3,3,2,0,0,0,0,0,0,0,4,2008,WD ,137500,11.831379196088763
1495,908151040,80,RL,60.0,9638,Pave,2,Lvl,3,CulDSac,2,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,3,3,5,368.0,3,120.0,541.0,1029.0,GasA,2,Y,4,1117,0,0,1117,1,0,1,0,3,1,2,6,7,1,2,Attchd,2,2,542.0,3,3,2,292,0,0,0,0,0,0,11,2008,WD ,147000,11.898187865760873
2388,528118020,60,RL,108.0,13418,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,3,2,PConc,5,3,3,1,0.0,1,0.0,1117.0,1117.0,GasA,2,Y,4,1132,1320,0,2452,0,0,3,1,4,1,3,9,7,1,4,BuiltIn,3,3,691.0,3,3,2,113,32,0,0,0,0,0,9,2006,WD ,309000,12.641096555879882
938,909475040,20,RL,60.0,17597,Pave,3,Bnk,3,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,4,3,1,6,803.0,5,419.0,581.0,1803.0,GasA,3,Y,4,2365,0,0,2365,1,0,2,0,3,1,4,7,6,2,4,Attchd,3,2,551.0,3,3,2,200,144,0,0,0,0,0,7,2009,WD ,315000,12.66032791780777
1194,534202130,20,RL,72.0,8872,Pave,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,2,2,CBlock,3,3,1,5,595.0,1,0.0,317.0,912.0,GasA,2,Y,4,912,0,0,912,1,0,1,0,2,1,3,5,7,0,0,Detchd,1,2,576.0,3,3,2,0,240,0,0,0,0,0,12,2008,WD ,147000,11.898187865760873
2429,528228575,120,RL,53.0,3982,Pave,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,4,3,6,1154.0,1,0.0,366.0,1520.0,GasA,2,Y,4,1567,0,0,1567,1,0,2,0,1,1,4,7,7,1,4,Attchd,3,3,648.0,3,3,2,312,0,0,0,0,0,0,10,2006,New,264561,12.485827127509431
1937,535325280,80,RL,60.0,7134,Pave,3,Bnk,3,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,5,384.0,1,0.0,0.0,384.0,GasA,2,Y,4,1360,0,0,1360,0,0,1,0,3,1,2,6,6,1,3,Detchd,1,2,572.0,3,3,2,0,50,0,0,0,0,0,2,2007,WD ,130000,11.77528972943772
1847,533221100,160,FV,60.0,2117,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,3,2,PConc,4,3,1,6,436.0,1,0.0,320.0,756.0,GasA,2,Y,4,769,756,0,1525,0,0,2,1,3,1,3,5,7,1,3,Detchd,1,2,440.0,3,3,2,0,0,0,0,0,0,0,6,2007,WD ,177000,12.083905011555967
1550,910203090,50,RM,58.0,8155,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4,3,1,1,0.0,1,0.0,780.0,780.0,GasA,2,Y,3,780,420,0,1200,0,0,1,0,4,1,2,7,7,0,0,NA,0,0,0.0,0,0,2,0,0,96,0,0,0,0,7,2008,WD ,119000,11.686878772093667
2705,904302030,20,RL,50.0,5500,Pave,3,Lvl,3,Inside,2,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,4,2,6,510.0,2,373.0,190.0,1073.0,GasA,2,Y,4,1073,0,0,1073,1,0,2,0,2,1,2,4,7,0,0,Detchd,1,1,246.0,3,3,2,0,120,0,0,0,0,0,5,2006,WD ,157000,11.964001084330445
2713,905106210,20,RL,60.0,11553,Pave,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,2,2,CBlock,3,3,1,4,673.0,1,0.0,378.0,1051.0,GasA,2,Y,4,1159,0,0,1159,0,0,1,1,3,1,2,7,7,1,2,Attchd,1,1,336.0,3,3,2,466,0,0,0,0,0,0,7,2006,WD ,158000,11.970350312009105
1938,535325320,50,RL,55.0,7150,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,PConc,3,3,1,3,150.0,1,0.0,1040.0,1190.0,GasA,2,Y,4,1040,500,0,1540,1,0,1,0,4,1,1,7,7,0,0,Detchd,1,1,352.0,3,3,2,0,0,0,0,0,0,0,8,2007,WD ,115000,11.652687407345388
1819,532353120,20,RL,64.0,6285,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,4,3,1,2,138.0,3,351.0,405.0,894.0,GasA,2,Y,4,894,0,0,894,1,0,1,0,2,1,2,5,7,0,0,Detchd,1,1,308.0,3,3,2,192,0,0,0,0,0,0,3,2007,WD ,120750,11.701477571514818
23,527368020,60,FV,60.0,7500,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,6,533.0,1,0.0,281.0,814.0,GasA,2,Y,4,814,860,0,1674,1,0,2,1,3,1,3,7,7,0,0,Attchd,2,2,663.0,3,3,2,0,96,0,0,0,0,0,1,2010,WD ,216000,12.283033686666302
2289,923228250,160,RM,21.0,2001,Pave,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,546.0,546.0,GasA,2,Y,4,546,546,0,1092,0,0,1,1,3,1,2,6,7,0,0,Attchd,1,1,286.0,3,3,2,0,0,0,0,0,0,0,1,2007,WD ,75000,11.225243392518447
1156,532477030,20,RL,95.0,19508,Pave,3,Lvl,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,2,2,CBlock,3,3,3,5,800.0,1,0.0,630.0,1430.0,GasA,2,Y,4,1430,0,0,1430,0,1,2,0,3,1,2,6,7,2,3,Attchd,1,2,484.0,3,3,2,117,108,165,0,0,0,0,7,2008,WD ,192000,12.165250651009918
2717,905107300,80,RL,60.0,7176,Pave,2,Lvl,3,CulDSac,2,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,2,2,CBlock,3,4,4,6,794.0,1,0.0,166.0,960.0,GasA,2,Y,4,1040,0,0,1040,1,0,1,0,3,1,2,6,7,1,2,Detchd,1,2,616.0,3,3,2,131,0,0,0,180,0,0,7,2006,WD ,160500,11.986049221552207
2101,906378170,20,RL,91.0,10652,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,3,2,PConc,4,3,3,1,0.0,1,0.0,1494.0,1494.0,GasA,2,Y,4,1494,0,0,1494,0,0,2,0,3,1,3,7,7,1,4,Attchd,2,3,840.0,3,3,2,160,33,0,0,0,0,0,8,2007,New,279500,12.540757571577291
1377,905100020,85,RL,60.0,11235,Pave,3,Lvl,3,Corner,2,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,2,2,CBlock,4,3,3,5,784.0,1,0.0,197.0,981.0,GasA,2,Y,4,1075,0,0,1075,1,0,1,0,3,1,3,6,7,0,0,Detchd,1,2,440.0,3,3,2,64,0,0,0,64,0,0,5,2008,WD ,148000,11.904967552746252
1381,905104110,20,RL,68.0,10265,Pave,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,1,CBlock,3,3,1,5,758.0,1,0.0,234.0,992.0,GasA,1,Y,4,992,0,0,992,1,0,1,0,3,1,3,6,7,0,0,Attchd,2,1,294.0,3,3,2,204,0,0,0,0,0,600,7,2008,WD ,145000,11.884489021402711
2502,533127080,60,RL,60.0,14541,Pave,2,Lvl,3,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,4,1,6,1012.0,1,0.0,326.0,1338.0,GasA,3,Y,4,1352,1168,0,2520,1,0,2,1,5,1,3,10,7,1,3,Attchd,2,3,796.0,3,3,2,209,55,0,0,0,0,0,11,2006,WD ,310000,12.644327576461329
2609,535402100,80,RL,83.0,10184,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,2,2,CBlock,3,3,3,5,580.0,1,0.0,503.0,1083.0,GasA,2,Y,4,1146,0,0,1146,0,1,1,0,3,1,2,6,7,1,4,Attchd,1,1,294.0,3,3,2,345,75,0,0,0,0,0,6,2006,WD ,165000,12.013700752882718
505,528390100,60,RL,52.0,46589,Pave,1,Lvl,3,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,3,2,PConc,4,4,1,6,1361.0,3,180.0,88.0,1629.0,GasA,2,Y,4,1686,762,0,2448,1,0,2,1,4,1,3,8,7,1,3,Attchd,2,3,711.0,3,3,2,517,76,0,0,0,0,0,7,2009,WD ,402000,12.904207367601158
1126,528478040,60,FV,85.0,10625,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,1026.0,1026.0,GasA,2,Y,4,1026,932,0,1958,0,0,2,1,3,1,3,9,7,1,4,Attchd,3,3,936.0,3,3,2,154,210,0,0,0,0,0,7,2008,WD ,250000,12.429216196844383
2914,923226180,180,RM,21.0,1470,Pave,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,2,CBlock,4,3,3,6,522.0,1,0.0,108.0,630.0,GasA,2,Y,4,630,0,0,630,1,0,1,0,1,1,2,3,7,0,0,NA,0,0,0.0,0,0,2,0,0,0,0,0,0,0,4,2006,WD ,73000,11.198214720130528
393,527401160,90,RL,60.0,9000,Pave,3,Lvl,3,FR2,2,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,4,3,1,1,0.0,1,0.0,896.0,896.0,GasA,2,Y,4,896,896,0,1792,0,0,2,2,4,2,2,8,7,0,0,NA,0,0,0.0,0,0,2,32,45,0,0,0,0,0,9,2009,WD ,136000,11.820410164718188
2405,528180080,120,RL,48.0,5911,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,4,2,PConc,5,3,1,6,472.0,1,0.0,1088.0,1560.0,GasA,2,Y,4,1565,0,0,1565,1,0,2,0,2,1,4,6,7,1,4,Attchd,2,2,556.0,3,3,2,196,56,0,0,0,0,0,3,2006,WD ,282500,12.551433829568632
67,528445060,20,RL,73.0,8987,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,3,2,PConc,4,3,0,1,0.0,1,0.0,1595.0,1595.0,GasA,2,Y,4,1595,0,0,1595,0,0,2,0,2,1,3,6,7,1,4,Attchd,2,3,880.0,3,3,2,144,0,0,0,0,0,0,5,2010,WD ,221500,12.308177868467327
2227,909452102,20,RL,60.0,17871,Pave,1,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,1680.0,1680.0,GasA,2,Y,4,1680,0,0,1680,0,0,2,0,4,1,3,7,7,0,0,Attchd,1,2,628.0,3,3,2,152,0,0,0,0,0,0,6,2007,WD ,170000,12.043553716032399
669,535402270,20,RL,77.0,11500,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,2,CBlock,3,2,1,4,872.0,3,60.0,108.0,1040.0,GasA,2,Y,4,1040,0,0,1040,1,0,1,0,3,1,2,6,6,1,1,Attchd,2,2,480.0,3,3,2,0,0,156,0,0,0,0,5,2009,WD ,163000,12.0015054797889
1772,528364110,60,RL,65.0,12257,Pave,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,3,2,PConc,4,3,3,2,56.0,5,64.0,1198.0,1318.0,GasA,2,Y,4,1328,1203,0,2531,0,0,2,1,4,1,3,9,7,1,3,Attchd,2,3,752.0,3,3,2,222,98,0,0,0,0,0,11,2007,WD ,290000,12.577636201962656
1775,528376010,60,RL,82.0,9044,Pave,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,3,3,PConc,4,3,1,6,1225.0,1,0.0,100.0,1325.0,GasA,3,Y,4,1335,1203,0,2538,0,0,2,1,4,1,3,8,7,1,3,Attchd,2,3,933.0,3,3,2,198,92,0,0,0,0,0,5,2007,WD ,330000,12.706847933442663
403,527450280,160,RM,21.0,1680,Pave,3,Lvl,3,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,2,2,CBlock,3,3,1,4,254.0,1,0.0,229.0,483.0,GasA,2,Y,4,483,504,0,987,1,0,1,1,2,1,2,5,7,0,0,Detchd,1,1,264.0,3,3,2,0,0,0,0,0,0,0,7,2009,WD ,111000,11.617285480294472
