id,pid,saleprice,log_saleprice,neighborhood,overall_qual,ms_zoning,ms_subclass_60_house_style_2Story,lot_area,lot_shape,lot_frontage,paved_drive,gr_liv_area,totrms_abvgrd,kitchen_qual,fireplaces,fireplace_qu,abv_grd_sf,total_bath,below_grd_sf,overall_bsmt_score,exter_qual,total_outdoor_area,garage_cars,overall_garage_score,foundation_PConc,garage_type_Attchd,garage_type_Detchd,roof_style_Hip,exterior_1st_VinylSd,mas_vnr_type_None,age,electrical,sale_type_New
1443,907196040,235000,12.367340793126296,3,7,3,1,12192,2,75.0,2,1823,6,3,0,0,1823,4,1591.0,11,3,854.0,2,8,1,1,0,0,1,1,7,4,0
2885,911370530,300000,12.611537753638338,3,8,2,0,3842,2,44.0,2,1646,5,3,1,4,1646,4,3158.0,15,3,1047.0,2,9,1,1,0,1,0,0,1,4,0
2920,923228260,90500,11.413105129688017,1,4,2,0,1936,3,21.0,2,1092,5,2,0,0,1092,2,546.0,5,2,0.0,0,0,0,0,0,0,0,1,36,4,0
1197,534225120,142600,11.867798786962332,2,5,3,0,13101,2,74.0,2,1728,10,2,0,0,1728,2,1959.0,6,2,684.0,2,7,0,0,1,0,0,0,43,4,0
848,907192090,227000,12.33270529646354,3,7,3,0,9808,2,67.0,2,1573,6,3,0,0,1573,3,2361.0,11,3,726.0,2,8,1,1,0,0,1,0,7,4,0
926,909279010,205000,12.230765258120543,3,7,3,0,8145,2,60.0,2,2480,13,2,2,4,2480,3,1166.0,6,2,457.0,2,7,0,0,1,0,0,1,59,4,0
2158,907295040,246900,12.41673867533327,3,8,3,0,17227,1,73.0,2,1341,5,3,1,3,1341,3,2256.0,14,3,964.0,2,8,1,1,0,0,1,0,7,4,0
1555,911102090,89000,11.396391648714276,1,4,7,0,5280,3,60.0,2,1361,6,2,0,0,1361,1,173.0,3,2,308.0,1,6,0,0,1,0,0,1,58,4,0
278,908102300,64000,11.06663836234181,1,4,3,0,11792,3,89.0,1,1120,5,1,0,0,1120,1,744.0,5,2,640.0,2,6,0,0,1,0,1,1,60,2,0
2522,533253160,170000,12.0435537160324,3,8,3,0,3876,2,40.0,2,1226,4,3,1,3,1226,2,1878.0,14,3,677.0,2,9,0,1,0,0,0,1,28,4,0
434,528110090,582933,13.27582753591546,4,9,3,1,13891,3,107.0,2,2822,12,4,1,4,2822,4,1734.0,10,4,1858.0,3,8,1,0,0,1,1,0,0,4,1
2683,903234030,110500,11.612770799939945,1,6,2,0,6000,3,50.0,2,1103,5,3,1,4,1103,1,1500.0,8,2,726.0,2,7,0,0,1,0,0,1,26,4,0
2173,908127070,110000,11.608235644774552,1,6,3,0,8240,3,80.0,1,1179,5,2,0,0,1179,1,1179.0,5,2,820.0,2,9,0,1,0,1,0,0,47,4,0
894,908201040,118000,11.6784399034478,1,5,3,0,9405,3,50.0,2,698,4,2,0,0,698,2,698.0,5,2,200.0,0,0,0,0,0,1,1,1,1,4,0
1066,528170070,284000,12.556729517143344,4,7,3,1,10625,3,85.0,2,2046,8,3,1,4,2046,4,1864.0,11,3,1545.0,3,8,1,0,0,0,1,0,4,4,0
1261,535402120,171000,12.049418835484795,2,6,3,1,9247,2,70.0,2,1716,8,2,1,4,1716,2,1177.0,7,2,1012.0,2,9,0,1,0,0,0,0,46,4,0
537,531369010,193000,12.170445467887022,2,7,3,1,10628,2,96.0,2,1812,8,3,0,0,1812,3,835.0,9,3,715.0,2,8,1,0,0,0,1,1,5,4,0
2301,923275010,135000,11.813030057420567,2,5,3,0,11000,1,60.0,2,1178,6,2,0,0,1178,3,2180.0,7,2,634.0,2,7,1,1,0,0,0,1,4,4,0
2854,909253080,167000,12.025749091398891,3,7,3,0,9399,3,54.0,0,1636,7,3,1,4,1636,2,818.0,6,2,500.0,1,6,0,0,1,0,0,1,56,4,0
2649,902128020,105000,11.56171562913966,1,4,2,0,7200,3,60.0,2,864,5,2,0,0,864,1,576.0,5,2,643.0,1,8,0,0,1,0,0,1,56,4,0
2776,907180120,214000,12.273731294003989,3,7,3,0,10264,2,78.0,2,1588,6,3,0,0,1588,2,2750.0,12,3,842.0,2,8,1,1,0,0,1,0,7,4,0
2403,528172150,279000,12.538967060803502,4,8,3,1,13215,2,60.0,2,1914,9,3,1,3,1914,4,2414.0,11,3,1153.0,3,8,1,0,0,0,1,0,2,4,0
2355,527375160,184500,12.125404742462718,3,6,3,0,10530,3,81.0,2,1875,8,3,1,3,1875,3,1223.0,9,2,809.0,2,8,0,1,0,0,0,0,6,4,0
1983,902201130,120000,11.695247021764184,1,3,2,0,6000,3,50.0,2,1183,6,2,0,0,1183,2,980.0,9,2,484.0,1,7,0,0,1,0,0,1,5,4,0
547,531450120,171500,12.052338545588132,2,6,3,1,7703,3,70.0,2,1730,6,3,0,0,1730,3,868.0,11,3,787.0,2,8,1,1,0,0,0,1,17,4,0
1842,533208070,164700,12.011880916165731,4,7,4,0,4251,2,35.0,2,1250,5,3,0,0,1250,3,625.0,6,3,582.0,2,8,1,0,1,0,0,1,0,4,1
2748,906204180,209000,12.250089530946948,2,6,3,1,12128,2,88.0,2,2559,9,4,1,3,2559,3,1417.0,10,3,1151.0,2,8,0,1,0,0,0,0,17,4,0
2425,528228430,225000,12.323855681186558,3,7,2,0,3072,3,60.0,2,1548,7,3,1,3,1548,3,2424.0,11,3,569.0,2,9,1,1,0,1,1,0,2,4,0
2837,908227040,81000,11.302204433654577,1,5,3,0,8410,3,58.0,0,1184,8,2,0,0,1184,1,658.0,5,2,151.0,0,0,1,0,0,0,0,1,10,4,0
2456,528429100,336820,12.727303942010046,4,8,3,0,15218,2,49.0,2,1670,6,3,1,4,1670,4,3232.0,12,3,1368.0,3,8,1,1,0,0,1,1,0,4,1
2114,906402070,277000,12.531772785169476,2,7,3,1,14364,2,60.0,2,2062,7,2,1,4,2062,4,2222.0,14,3,851.0,2,9,0,1,0,0,0,0,18,4,0
1890,534278190,117600,11.675044314446664,2,5,3,0,8680,3,70.0,2,894,5,2,0,0,894,1,894.0,5,2,312.0,1,7,0,0,1,1,0,1,47,4,0
621,534477110,140000,11.84939770159144,2,6,3,0,9600,3,80.0,2,1668,6,2,0,0,1668,2,976.0,8,2,271.0,1,7,0,1,0,0,1,1,4,4,0
1427,906412050,395039,12.886739773186576,3,9,3,0,11778,3,91.0,2,1766,8,4,2,4,1766,4,2904.0,14,4,1528.0,3,9,1,1,0,1,1,0,0,4,1
1728,528218010,181755,12.110414905333732,3,6,3,1,15810,2,59.0,2,1496,7,3,0,0,1496,3,768.0,6,3,672.0,2,7,0,1,0,0,1,1,0,4,1
2472,531367010,186800,12.13779380477688,2,7,3,0,11024,2,91.0,2,1400,6,3,0,0,1400,2,1400.0,8,3,929.0,2,8,1,1,0,0,1,0,0,4,1
610,534402170,177500,12.086725887897607,2,5,3,1,8970,2,60.0,2,2140,7,2,1,3,2140,3,1132.0,9,2,853.0,2,9,0,1,0,0,0,1,44,4,0
1950,535379060,64500,11.074420502783864,1,4,3,0,10800,3,60.0,2,968,5,2,0,0,968,2,656.0,5,2,216.0,1,5,0,0,1,0,0,1,0,4,0
94,533205060,260000,12.468436909997664,4,7,4,0,4835,2,25.0,2,1488,6,3,1,4,1488,3,2786.0,14,3,724.0,2,9,1,1,0,0,0,1,5,4,0
1745,528228555,185485,12.130729295226384,3,7,3,0,3710,3,53.0,2,1266,6,3,1,4,1266,2,1266.0,8,3,520.0,2,9,1,1,0,0,1,0,0,4,1
744,903231130,105000,11.56171562913966,1,5,2,0,6120,3,51.0,2,875,5,2,0,0,875,2,924.0,8,2,228.0,1,6,0,0,1,0,0,1,16,3,0
1859,533254100,187000,12.138863895836725,4,6,3,0,9600,3,80.0,2,1855,7,2,1,3,1855,3,528.0,5,3,1085.0,2,8,0,1,0,1,0,0,13,4,0
2343,527301010,202500,12.218495165528733,3,7,3,0,14145,3,91.0,2,1621,8,3,0,0,1621,3,1421.0,11,3,593.0,2,8,0,1,0,0,0,1,8,4,0
1713,528172050,245700,12.41186655850927,4,7,3,0,9926,2,70.0,2,1614,7,3,0,0,1614,3,2792.0,12,3,1226.0,3,8,1,1,0,0,1,0,1,4,0
1816,531451150,128000,11.759785542901756,2,6,3,0,8012,3,50.0,2,1266,5,2,2,3,1266,2,630.0,5,2,623.0,1,8,0,1,0,0,0,1,27,4,0
2390,528120110,275500,12.526342907575106,4,8,3,1,10240,3,80.0,2,2098,8,4,1,4,2098,3,1030.0,7,3,1300.0,3,8,1,1,0,0,1,0,1,4,0
364,527166010,225000,12.323855681186558,3,7,3,1,10762,2,60.0,2,1983,9,3,1,3,1983,3,1672.0,11,3,834.0,2,9,1,1,0,0,1,1,10,4,0
684,535453100,138000,11.83500896413934,2,5,3,0,8000,3,80.0,2,1183,6,2,0,0,1183,2,961.0,13,2,288.0,1,8,0,1,0,0,0,1,50,4,0
32,527451410,88000,11.385092093460344,1,6,2,0,1680,3,21.0,2,1092,6,2,0,0,1092,2,525.0,5,2,645.0,1,7,0,0,1,0,0,0,39,4,0
1698,528110100,380000,12.84792653170257,4,9,3,1,13693,3,105.0,2,2643,9,4,1,4,2643,3,2153.0,8,4,1964.0,3,9,1,0,0,1,1,0,1,4,0
1129,528482020,256000,12.4529327234617,4,8,4,0,10625,3,85.0,2,1660,7,3,1,4,1660,2,1660.0,8,3,1205.0,3,9,1,1,0,0,1,0,1,4,0
165,535456110,134800,11.811547477460344,2,5,3,0,7200,3,60.0,2,900,5,3,0,0,900,2,1134.0,9,2,830.0,2,7,0,0,1,0,0,1,10,4,0
935,909451140,121000,11.703545824578878,2,6,2,0,1612,3,24.0,2,1229,5,2,1,3,1229,2,561.0,6,2,616.0,2,9,0,1,0,0,0,1,29,4,0
1802,528480020,227875,12.336552511980964,4,7,4,1,10207,3,84.0,2,1761,7,3,0,0,1761,3,874.0,6,3,827.0,2,9,1,1,0,0,1,1,0,4,1
250,906378100,245350,12.41044104151805,3,8,3,0,10475,2,64.0,2,1694,7,3,0,0,1694,2,1694.0,8,3,1041.0,3,8,1,1,0,0,1,0,2,4,0
2668,902401090,93500,11.44571671527678,1,5,2,0,5976,3,33.0,0,1248,8,2,0,0,1248,2,624.0,5,2,386.0,0,0,1,0,0,1,0,1,56,3,0
236,905426060,83000,11.326595886778737,1,5,3,0,10625,3,85.0,2,835,5,2,0,0,835,1,566.0,9,2,443.0,1,6,0,0,0,0,0,1,60,4,0
2117,906426195,240000,12.388394202324127,3,6,3,1,53107,1,60.0,2,1953,9,3,2,2,1953,4,2565.0,13,3,948.0,2,9,1,1,0,0,0,1,15,4,0
2029,903430040,113000,11.635143097694478,1,5,2,0,5680,3,40.0,2,1173,7,2,0,0,1173,2,592.0,5,2,342.0,1,6,0,0,1,0,0,1,57,3,0
636,535175050,155000,11.951180395901384,2,6,3,0,12400,2,66.0,2,1215,6,2,0,0,1215,1,1800.0,7,2,707.0,1,7,0,1,0,1,0,0,11,3,0
1155,532378200,142000,11.8635823365834,2,6,3,0,6768,2,65.0,2,912,5,3,0,0,912,3,1744.0,11,2,456.0,1,7,0,0,1,1,0,1,12,4,0
739,903228120,119000,11.686878772093667,1,6,2,0,6000,3,50.0,2,904,4,2,0,0,904,1,884.0,5,3,285.0,1,7,1,0,1,0,0,1,5,4,0
1608,923400040,160000,11.982929094215963,2,6,3,0,12508,2,75.0,2,1750,7,2,0,0,1750,3,1643.0,11,2,824.0,1,7,0,1,0,0,1,1,23,4,0
1087,528235120,193000,12.170445467887022,3,6,3,1,7415,2,62.0,2,1593,8,2,1,3,1593,4,1598.0,10,2,573.0,2,9,1,1,0,0,1,1,4,4,0
1774,528366070,263000,12.479909311159902,4,8,3,1,11762,3,88.0,2,2202,9,3,1,3,2202,4,1440.0,12,3,1035.0,2,8,1,1,0,0,1,0,14,4,0
2816,907420090,164990,12.01364014498549,3,7,3,0,8767,2,65.0,2,1310,6,3,1,4,1310,2,1334.0,13,3,400.0,2,9,1,1,0,0,1,1,1,4,1
2194,908276230,119000,11.686878772093667,1,4,3,0,8190,3,60.0,2,948,5,2,1,3,948,2,1680.0,7,2,316.0,1,7,0,0,1,1,0,1,53,4,0
523,528458180,238500,12.382124589310534,4,8,4,0,7500,3,75.0,2,1448,6,3,1,4,1448,2,1396.0,11,3,1070.0,2,8,1,1,0,0,1,0,2,4,0
2767,906475200,280000,12.542544882151386,3,7,3,0,70761,2,62.0,2,1533,5,3,2,3,1533,3,2188.0,13,2,830.0,2,7,0,1,0,0,0,1,31,4,0
1837,533206070,193800,12.174581978438804,4,8,4,0,3784,2,32.0,2,1565,5,3,0,0,1565,3,1571.0,11,3,632.0,2,9,1,1,0,0,1,0,0,4,1
2284,923225040,129900,11.77452020265869,1,5,2,0,4224,3,44.0,2,1060,6,2,1,3,1060,2,1880.0,11,2,782.0,2,7,1,1,0,0,0,1,31,4,0
1434,907135260,145000,11.884489021402713,3,5,3,0,9245,1,57.0,2,990,5,2,0,0,990,2,1676.0,11,2,672.0,2,7,1,0,1,0,1,1,13,4,0
2794,907255050,275000,12.524526376648708,3,8,3,0,14781,1,60.0,2,1787,7,3,1,3,1787,2,1753.0,9,3,1274.0,3,8,1,1,0,1,1,0,4,4,0
2625,535454030,81400,11.307130551990632,2,3,3,0,8544,3,60.0,2,1040,6,2,0,0,1040,2,0.0,0,2,400.0,2,6,0,0,1,0,0,1,56,2,0
794,905475160,125000,11.736069016284436,1,5,3,0,7440,3,62.0,1,1089,5,2,1,4,1089,2,1262.0,9,2,580.0,1,8,0,0,1,0,0,1,55,4,0
708,902204080,80000,11.289781913656018,1,4,2,0,7404,3,62.0,0,861,5,2,0,0,861,1,861.0,4,2,416.0,2,7,0,0,1,0,0,1,59,4,0
286,909100080,104000,11.55214617812351,1,5,3,0,4853,3,67.0,2,1296,5,1,1,4,1296,2,1240.0,8,2,499.0,1,7,0,0,1,0,0,0,11,3,0
62,528358010,260400,12.46997418931655,4,7,3,0,10593,2,59.0,2,1720,7,3,1,3,1720,3,2639.0,11,3,1315.0,2,9,1,1,0,1,1,0,14,4,0
1647,527302060,176000,12.078239274020287,3,7,3,1,12090,3,78.0,2,1479,6,3,1,3,1479,3,1046.0,10,3,1029.0,2,8,0,1,0,0,0,0,4,4,0
2054,905103110,123000,11.719939634354557,2,5,3,0,11677,2,60.0,2,1040,6,2,0,0,1040,2,1289.0,9,2,796.0,1,8,0,1,0,0,0,0,41,4,0
1102,528326110,291000,12.581078546153629,4,9,3,1,11000,3,60.0,2,2172,8,4,1,3,2172,3,1519.0,8,3,1297.0,3,8,1,0,0,1,1,0,8,4,0
654,535354100,132000,11.790557201568507,2,6,3,0,8000,3,50.0,2,972,5,2,1,4,972,2,1652.0,9,2,240.0,1,7,0,0,1,0,1,1,7,4,0
1089,528240040,176000,12.078239274020287,3,6,3,1,8029,2,51.0,2,1456,8,3,0,0,1456,3,728.0,6,2,524.0,2,9,1,1,0,0,1,1,3,4,0
604,534278070,177625,12.087429865399402,2,5,3,0,13495,2,60.0,2,1728,7,2,1,4,1728,3,1673.0,8,2,745.0,2,7,0,0,1,0,0,0,53,4,0
2838,908228040,104900,11.560762794384388,1,5,3,0,9738,3,60.0,2,1221,7,2,0,0,1221,2,1176.0,8,2,628.0,1,7,0,1,0,0,0,1,56,4,0
2777,907181090,196000,12.185869938212656,3,7,3,1,9272,2,68.0,2,1749,7,3,0,0,1749,3,1342.0,11,3,740.0,2,8,1,1,0,0,1,1,7,4,0
1723,528186050,280000,12.542544882151386,4,9,3,0,7841,2,48.0,2,1577,6,4,1,4,1577,3,2425.0,12,4,1200.0,2,8,1,1,0,1,0,0,2,4,0
349,527110020,168500,12.034691028774551,3,7,3,0,8530,2,60.0,2,1474,7,2,1,3,1474,3,384.0,6,2,614.0,2,9,1,0,0,0,0,0,13,4,0
2313,527107020,170000,12.0435537160324,3,6,3,1,13041,1,60.0,2,1671,7,2,1,3,1671,3,781.0,6,2,507.0,2,9,1,1,0,0,0,1,11,4,0
2279,923202220,130000,11.77528972943772,2,3,3,0,43500,3,200.0,0,2034,9,2,0,0,2034,1,0.0,0,2,1790.0,4,8,0,0,0,0,0,1,54,4,0
1346,903233080,150000,11.918390573078392,1,7,2,0,6240,3,52.0,2,2009,7,2,1,4,2009,2,1289.0,8,2,420.0,2,7,0,0,1,0,0,1,58,4,0
2770,907125080,145000,11.884489021402713,3,5,3,0,13015,3,95.0,2,1100,5,2,0,0,1100,2,1100.0,6,2,462.0,2,8,1,1,0,0,1,1,10,4,0
2923,923230040,188000,12.144197241812089,2,5,3,0,9297,3,63.0,2,1728,8,2,0,0,1728,4,3334.0,9,2,560.0,2,7,0,0,1,0,0,1,30,4,0
1619,527110120,169000,12.037653993905211,3,6,3,1,8773,2,57.0,2,1600,7,2,1,3,1600,3,916.0,8,2,598.0,2,9,1,1,0,0,1,1,10,4,0
2178,908152260,155000,11.951180395901384,1,5,3,0,8536,3,74.0,2,1125,5,2,0,0,1125,2,1125.0,6,2,574.0,2,7,1,1,0,0,1,1,0,4,1
1160,533206050,196000,12.185869938212656,4,7,4,0,4282,1,59.0,2,1391,5,3,0,0,1391,2,1407.0,12,3,844.0,2,8,1,1,0,0,0,1,4,4,0
1755,528275110,219500,12.299107511497365,3,7,3,1,8740,2,60.0,2,1995,8,3,1,4,1995,3,1428.0,11,3,747.0,2,9,1,0,0,0,1,1,5,4,0
2412,528218060,170440,12.046138607613848,3,6,3,1,10237,3,65.0,2,1456,8,3,1,4,1456,3,728.0,6,3,414.0,2,9,1,1,0,0,1,1,0,4,1
889,908151050,159500,11.979799201207037,1,6,3,1,7950,2,75.0,2,1426,6,2,0,0,1426,2,1225.0,8,2,832.0,2,9,0,1,0,1,0,0,32,4,0
1186,534126090,174000,12.066810578196666,3,7,3,0,10400,3,80.0,2,1682,7,2,1,4,1682,2,1304.0,5,2,916.0,2,7,1,1,0,1,0,0,38,4,0
1613,526352090,167000,12.025749091398891,2,7,3,0,10628,3,85.0,2,1277,5,2,1,1,1277,2,2055.0,13,2,702.0,2,7,0,1,0,0,0,1,37,4,0
411,527453060,148500,11.908340237224891,2,6,3,0,2280,3,24.0,2,1456,7,2,1,3,1456,3,1421.0,10,2,527.0,2,7,0,1,0,0,0,1,33,4,0
810,906226090,147983,11.904852681283913,2,5,3,0,7018,3,64.0,2,2228,8,2,0,0,2228,2,0.0,0,2,793.0,2,7,0,0,1,0,0,1,30,4,0
548,531452010,120000,11.695247021764184,2,6,3,0,10762,3,75.0,2,1217,6,2,1,3,1217,2,626.0,6,2,316.0,1,8,0,1,0,0,0,1,29,4,0
2179,908152280,157000,11.964001084330445,1,5,3,0,7024,3,60.0,2,1090,5,2,0,0,1090,3,2070.0,11,2,499.0,2,9,1,1,0,0,1,1,1,4,0
2746,905480160,91500,11.424094251263613,1,5,3,0,7585,3,50.0,1,1456,7,2,1,3,1456,3,810.0,5,2,280.0,1,7,0,0,1,0,0,1,56,3,0
1486,908102030,85000,11.350406535472452,1,5,3,0,8777,3,67.0,1,796,4,2,0,0,796,1,796.0,4,2,492.0,0,0,0,0,0,0,0,1,58,3,0
2168,908102100,140000,11.84939770159144,1,5,3,0,9170,3,70.0,2,1214,6,2,0,0,1214,2,1912.0,9,2,645.0,2,5,0,0,1,1,0,1,42,4,0
2061,905105260,127000,11.751942365440728,2,5,3,0,7742,3,66.0,2,955,6,2,0,0,955,2,1718.0,8,2,386.0,1,7,0,1,0,0,0,1,41,4,0
1131,528490080,207500,12.24288661865289,4,6,4,1,8791,2,64.0,2,1728,7,3,0,0,1728,3,1367.0,8,3,945.0,2,8,1,1,0,0,1,1,5,4,0
2738,905427030,415000,12.936033799212836,1,6,3,0,19800,3,60.0,2,3672,7,3,2,4,3672,4,2261.0,7,2,1632.0,2,7,0,0,1,0,0,1,16,4,0
929,909425130,193000,12.170445467887022,3,6,3,0,13339,2,90.0,2,1561,6,2,1,4,1561,3,1626.0,6,2,863.0,2,9,0,1,0,0,0,0,49,4,0
362,527164090,174000,12.066810578196666,3,6,3,1,8125,3,65.0,2,1481,6,2,1,3,1481,3,702.0,6,2,379.0,2,9,1,1,0,0,0,1,14,4,0
652,535353240,152500,11.934919875029603,2,7,3,1,11419,3,78.0,2,1527,6,2,1,4,1527,3,1398.0,10,2,544.0,2,7,0,1,0,0,0,1,10,3,0
1466,907262070,183000,12.117241431823558,3,7,3,1,7226,2,72.0,2,1640,6,3,0,0,1640,3,798.0,6,3,640.0,2,8,1,1,0,0,1,1,5,4,0
2087,905478220,136500,11.824079893607152,1,5,3,0,11100,3,60.0,2,1480,7,2,1,4,1480,2,2160.0,7,2,321.0,1,7,1,1,0,0,0,1,13,4,0
1442,907194020,231500,12.352335152508426,3,7,3,1,12435,3,80.0,2,1792,7,3,1,3,1792,3,1324.0,11,3,1077.0,2,8,1,1,0,0,1,0,7,4,0
2744,905475150,123500,11.72399643505017,1,5,3,0,6420,2,57.0,2,1148,6,2,0,0,1148,2,1190.0,9,2,308.0,1,7,1,0,1,0,0,1,54,3,0
1511,908275280,135500,11.816726919301892,1,5,3,0,16466,2,59.0,2,1393,8,2,0,0,1393,2,816.0,5,2,686.0,1,7,1,1,0,0,0,1,53,4,0
2175,908152060,133500,11.801856756822442,1,6,3,0,6285,3,65.0,2,1044,7,2,1,2,1044,2,1464.0,12,2,756.0,2,6,0,0,1,0,0,1,31,4,0
1236,535150280,124000,11.728036844587177,2,5,3,0,9204,3,71.0,2,1144,6,2,0,0,1144,3,1169.0,8,2,424.0,1,7,0,0,1,0,0,1,45,4,0
2448,528344060,280000,12.542544882151386,4,8,3,1,12011,2,78.0,2,1924,7,3,1,3,1924,4,2042.0,13,3,1779.0,2,8,1,1,0,0,1,0,8,4,0
60,528328100,333168,12.716402146247477,4,9,3,1,14774,2,108.0,2,2599,10,3,1,3,2599,3,1393.0,6,3,1642.0,3,9,1,0,0,0,1,0,11,4,0
346,527105130,270000,12.506177237980513,3,8,3,1,11792,2,60.0,2,2283,9,3,1,4,2283,3,1858.0,14,3,986.0,3,9,1,0,0,0,1,0,6,4,0
678,535450200,128500,11.763684183317412,2,6,3,0,8064,3,60.0,2,1133,5,2,0,0,1133,1,1416.0,9,2,1131.0,2,7,0,0,1,0,0,1,59,4,0
2481,531452080,172000,12.05524975579559,2,6,3,0,7175,3,50.0,2,1398,5,3,0,0,1398,3,2302.0,11,3,588.0,2,8,1,1,0,0,0,1,15,4,0
2729,905300010,130000,11.77528972943772,2,5,3,0,10820,3,72.0,2,810,4,2,0,0,810,2,1317.0,13,2,729.0,2,7,1,0,1,0,0,0,34,4,0
453,528174060,196000,12.185869938212656,4,6,3,0,5381,2,34.0,2,1306,5,3,1,4,1306,3,2206.0,12,3,992.0,2,8,1,1,0,0,1,0,4,4,0
2234,910201020,87000,11.37366339763672,1,5,2,0,5000,3,50.0,2,803,5,2,0,0,803,1,836.0,10,2,604.0,2,7,0,0,1,0,0,1,57,2,0
2007,903204030,128250,11.761736763033015,1,5,2,0,8674,3,55.0,2,1435,6,2,0,0,1435,2,1820.0,6,2,341.0,1,7,0,0,1,0,0,1,57,4,0
20,527302110,210000,12.254862809699606,3,6,3,0,13175,3,85.0,2,2073,7,2,2,3,2073,3,2332.0,10,2,968.0,2,7,0,1,0,0,0,0,22,4,0
2217,909279080,220000,12.301382825334498,3,6,3,0,11275,2,60.0,2,1991,7,2,1,4,1991,2,1151.0,8,2,931.0,2,6,0,0,1,0,0,0,57,4,0
232,905202090,128000,11.759785542901756,2,4,3,0,9600,3,60.0,2,1067,4,3,0,0,1067,2,1509.0,9,2,726.0,2,7,0,1,0,0,1,1,15,4,0
1982,902201090,135000,11.813030057420567,1,5,2,0,9000,3,120.0,2,1174,6,3,1,4,1174,1,810.0,8,2,758.0,2,7,0,0,1,0,0,1,1,4,0
1570,914476450,228500,12.339291489316397,2,4,3,0,9990,3,74.0,2,1689,6,2,1,3,1689,3,3063.0,10,2,980.0,2,7,1,1,0,0,0,1,17,4,0
195,903226160,134000,11.805595078933049,1,6,2,0,6000,3,50.0,2,1132,5,2,0,0,1132,2,1060.0,8,2,368.0,1,7,0,0,1,0,0,1,60,4,0
2307,526302040,157500,11.967180737247824,2,6,3,0,10533,2,85.0,2,1024,5,3,2,3,1024,2,1781.0,7,2,837.0,1,7,0,1,0,1,1,0,50,4,0
504,528387030,263550,12.481998382283352,4,8,3,1,11692,2,60.0,2,2232,8,3,1,3,2232,4,1797.0,11,3,1333.0,2,8,1,1,0,0,0,0,15,4,0
1644,527301080,182900,12.116694834378958,3,6,3,0,12546,2,60.0,2,1440,7,3,1,3,1440,2,2118.0,9,3,876.0,2,9,0,1,0,0,0,0,26,4,0
939,909475300,222000,12.310432660854415,3,6,3,0,21695,2,60.0,2,1680,5,3,1,4,1680,3,1688.0,11,3,1318.0,2,9,0,1,0,1,0,0,2,4,0
1591,923202137,146000,11.891361900690471,2,5,3,0,9278,3,77.0,2,1092,5,2,0,0,1092,1,1092.0,6,2,52.0,0,0,1,0,0,0,1,1,0,4,0
2001,902404010,153500,11.941455846009388,1,5,2,0,8100,3,90.0,2,1559,5,2,0,0,1559,2,1897.0,7,2,1158.0,2,7,0,0,1,0,1,1,34,4,0
2379,528102010,315000,12.66032791780777,4,9,3,0,16737,3,129.0,2,1980,8,4,1,4,1980,3,3427.0,14,3,1075.0,3,9,1,1,0,1,1,0,1,4,0
1100,528315110,315000,12.66032791780777,4,8,3,1,9200,3,80.0,2,2630,8,3,1,3,2630,4,2456.0,11,3,1235.0,3,9,1,1,0,0,1,0,10,4,0
1118,528431120,257000,12.456831363877356,4,8,3,1,9801,3,73.0,2,1861,7,3,1,4,1861,3,1341.0,8,3,1211.0,3,8,1,0,0,0,1,0,1,4,0
1593,923204040,173000,12.061046873479915,2,4,3,0,14137,3,150.0,2,1200,6,2,0,0,1200,2,2065.0,12,2,1238.0,3,9,0,0,0,0,0,0,44,4,0
2338,527226010,169000,12.037653993905211,3,5,3,1,14762,1,60.0,1,2320,7,2,1,3,2267,2,0.0,0,2,936.0,2,7,0,1,0,0,0,1,56,4,0
458,528178010,382500,12.854483932248728,4,8,3,0,15262,2,117.0,2,2200,8,4,1,4,2200,4,3757.0,15,3,1418.0,3,9,1,1,0,1,1,0,5,4,0
1454,907250020,230000,12.345834587905332,3,8,3,0,9742,3,75.0,2,1795,7,3,1,4,1795,2,1777.0,6,3,1145.0,2,8,1,1,0,1,1,0,6,4,0
641,535301170,153000,11.938193200374572,2,5,3,0,8532,3,74.0,2,1297,5,2,1,3,1297,2,2510.0,7,2,1148.0,2,9,0,1,0,1,0,0,19,4,0
644,535303150,123000,11.719939634354557,2,5,3,0,10634,3,79.0,2,1319,5,2,0,0,1319,2,1036.0,8,2,336.0,1,7,1,1,0,0,0,1,56,4,0
840,907131190,207000,12.240474072247506,3,7,3,0,14753,1,65.0,2,1463,5,2,0,0,1463,3,2413.0,12,2,620.0,2,9,1,1,0,0,1,1,11,4,0
1307,902207220,295000,12.594730635321955,1,7,2,0,18386,3,87.0,2,3493,10,3,1,5,3493,3,1470.0,5,2,1172.0,3,7,0,1,0,0,0,1,6,4,0
1809,531375140,149000,11.911701584927595,2,5,3,0,12450,3,60.0,2,1094,6,3,0,0,1094,2,1823.0,11,3,702.0,2,7,1,0,1,0,1,0,3,4,0
56,528240070,216500,12.28534582642468,3,6,3,1,7851,3,60.0,2,1960,8,3,2,3,1960,4,1485.0,11,3,776.0,2,9,1,0,0,0,1,1,8,4,0
1905,534453080,112000,11.626254150277232,1,5,3,0,5175,3,50.0,0,808,5,2,0,0,808,1,958.0,8,2,451.0,1,7,0,0,1,0,1,1,7,4,0
2060,905105170,134500,11.809319478024031,2,5,3,0,8398,2,60.0,2,943,5,2,0,0,943,2,1057.0,6,2,983.0,2,7,0,0,1,0,0,0,40,4,0
